source,data,target,stato,codice_regione,denominazione_provincia,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,,,,,,,,,,,,,,,,,,,,,,
,12/10/2020,1 wk ahead cum death,US,57,Limestone County,131.729553,-9.6859,,,,0,,,20155,243,,,,,,30,1322,,-5,0,,,,,,1283,,0,21477,238,,,,,,0,21507,238
,12/10/2020,1 wk ahead cum death,US,58,Shelby county,132.729553,-8.6859,,,1,0,,,165689,954,,,,,,,1817,1817,32,0,,,,,,1625,,0,167506,986,,,,,167506,986,,0
,12/10/2020,1 wk ahead cum death,US,59,coffee county,133.729553,-7.6859,7628,7628,260,17,,,1846025,12488,,,,,29,,89874,89874,455,0,,,,,,,1935899,12943,1935899,12943,,,,,,0,,0
,12/10/2020,1 wk ahead cum death,US,70,Henry County,134.729553,-6.6859,7702,7702,782,56,1212,209,1472577,6864,,,,,,204,141655,134359,1727,0,,,,,,108371,,0,1614232,8591,,,,,1606936,8560,,0
,12/10/2020,1 wk ahead cum death,US,76,Limestone County,135.729553,-5.6859,,,165,0,,60,579789,6338,,,,,28,,16742,16251,114,0,,,,,,12051,,0,596531,6452,17545,,,,,0,596040,6457
,12/10/2020,1 wk ahead cum death,US,59,Limestone County,136.729553,-4.6859,294,294,36,12,,,99533,2469,,,170048,,,,6629,5660,125,0,,,,,5621,5272,,0,106162,2594,,,,,105193,2840,175670,10428
,12/10/2020,1 wk ahead cum death,US,61,Limestone County,137.729553,-3.6859,,,51,0,,,467442,3373,,,467883,,6,,9376,9376,189,0,,,,,8642,5281,,0,476818,3562,,,,,,0,476818,3562
,12/10/2020,1 wk ahead cum death,US,61,Limestone County,138.729553,-2.6859,17420,17420,757,0,1845,,1022073,5754,,,,1046,,,159169,140445,789,0,,,,,,67948,,0,1162518,6473,,,59243,,,0,1162518,6473
,12/10/2020,1 wk ahead cum death,US,7,Limestone County,139.729553,-1.6859,5550,5550,499,23,,228,989037,7150,,,989037,691,88,,87013,83306,488,0,,3300,,4083,,78358,,0,1072343,7605,,21856,,21860,,0,1072343,7605
NotreDame-mobility,12/10/2020,1 wk ahead cum death,US,6,Limestone County,140.729553,-0.6859,,,,0,,,1616,0,,,,,,,0,0,0,0,,,,,,,,0,1616,0,,,,,,0,1616,0
,12/10/2020,1 wk ahead cum death,US,10,Limestone County,,,22294,22294,545,14,,133,1280104,7647,,,,,59,,220754,216027,355,0,,,,,,35838,,0,1496131,7986,296568,,,,1496131,7986,,0
,12/10/2020,1 wk ahead cum death,US,9,Limestone County,63.588753,-154.493062,,,3129,0,,787,14336558,157106,,,,,,,823729,823729,4293,0,,,,,,,,0,15160287,161399,,,,,,0,15160287,161399
,12/10/2020,1 wk ahead cum death,US,11,Limestone County,32.318231,-86.902298,7666,7666,296,13,,,874840,8817,158144,,,,,,72555,67499,657,0,11926,,,,,6609,1414336,17990,1414336,17990,170070,,,,942339,9425,,0
,12/10/2020,1 wk ahead cum death,US,13,Limestone County,35.20105,-91.831833,11699,11699,110,0,,,1618113,0,,,,,,,58297,55862,0,0,,,,,,9408,,0,1676410,0,,,,,,0,1673975,0
,12/10/2020,1 wk ahead cum death,US,14,Limestone County,34.048928,-111.093731,,,95,0,,29,384306,2230,,,,,15,,15519,,46,0,,,,,,12299,399825,2276,399825,2276,,,,,219389,756,,0
,12/10/2020,1 wk ahead cum death,US,16,Limestone County,36.778261,-119.417932,,,82,0,,20,272846,1513,,,,,,,21243,20167,118,0,,,,,,10806,,0,294089,1631,,,,,294089,1631,,0
,12/10/2020,1 wk ahead cum death,US,15,Limestone County,39.550051,-105.782067,45215,45215,2040,64,,,4680415,18547,478794,467286,6704124,,,4053,716459,697453,1868,0,49819,,48639,,922273,,,0,5396874,20415,528773,,516042,,5404082,20434,7669111,33650
,12/10/2020,1 wk ahead cum death,US,17,Limestone County,41.603221,-73.087749,28958,28958,1764,34,5363,,2695693,16390,,,2715874,,,,322925,322925,847,0,25887,,,,302744,,,0,3018618,17237,306554,,,,,0,3018618,17237
,12/10/2020,1 wk ahead cum death,US,18,Limestone County,38.905985,-77.033418,,,29,0,,12,49057,0,,,,,,,2699,2697,0,0,3,2,,,,1887,,0,51756,0,184,2,,,51754,0,51114,0
,12/10/2020,1 wk ahead cum death,US,71,Limestone County,38.910832,-75.52767,885,885,128,5,,39,291228,1803,,,,,29,,12921,12734,133,0,,,,,12696,10415,427843,4982,427843,4982,,,,,303962,1936,432711,4965
,12/10/2020,1 wk ahead cum death,US,20,Limestone County,27.664827,-81.515754,,,392,0,,104,696471,3632,,56820,,,39,,89096,89096,626,0,,,3488,3502,,71600,,0,785567,4258,,,60347,34814,787127,4271,,0
,12/10/2020,1 wk ahead cum death,US,24,Limestone County,32.157435,-82.907123,1900,1900,152,7,465,49,276876,1571,,,,,,,43702,39494,464,0,,,,,,22744,,0,316370,1928,,,,,316370,1928,,0
,12/10/2020,1 wk ahead cum death,US,21,Limestone County,141.729553,0.3141,,,1521,0,,384,5584877,50203,,,,,140,,304280,301541,1453,0,,,,,,,,0,5889157,51656,,,,,,0,5886418,51656
,12/10/2020,1 wk ahead cum death,US,22,Limestone County,19.898682,-155.665857,13148,13148,950,80,2618,279,1292917,8501,,,,,102,,125146,,1087,0,,,,,127140,96845,,0,2220593,8383,,,,,1418063,9588,2220593,8383
,12/10/2020,1 wk ahead cum death,US,23,Limestone County,41.878003,-93.097702,2983,2983,352,0,817,103,470006,0,,,,259,33,,61111,,0,0,,,,,,2136,,0,531117,0,,,,,531117,0,,0
,12/10/2020,1 wk ahead cum death,US,25,Limestone County,44.068202,-114.742041,5362,5362,600,0,1538,129,1371855,0,,,,,,,72617,63189,616,0,,,,,,12121,,0,1434524,0,58712,27000,,,,0,1434524,0
,12/10/2020,1 wk ahead cum death,US,26,Limestone County,40.633125,-89.398528,,,518,0,,,2213951,25328,,,,,68,,169719,168294,893,0,,,,,,154163,,0,2383670,26221,,,,,2382245,26221,,0
,12/10/2020,1 wk ahead cum death,US,27,Limestone County,40.551217,-85.602364,12749,12749,438,4,,83,2174166,18355,,,,,27,,134947,132440,644,0,,,,,173288,113768,,0,4334501,68715,,,121397,138291,2306606,18981,4334501,68715
,12/10/2020,1 wk ahead cum death,US,30,Limestone County,39.011902,-98.484246,15705,15705,320,35,,77,1532557,9651,,123287,,,,,127290,127290,471,0,,,11906,,152548,7653,,0,2715230,26364,,,135193,,1659847,10122,2715230,26364
,12/10/2020,1 wk ahead cum death,US,29,Limestone County,37.839333,-84.270018,454,454,11,0,,2,443822,0,9906,,441655,,1,,5519,4944,33,0,525,,,,6769,4782,,0,449341,33,10445,,,,,0,448722,0
,12/10/2020,1 wk ahead cum death,US,28,Limestone County,31.244823,-92.145024,,,678,0,,158,3623003,0,,,3623003,,62,,141271,127516,0,0,,,,,177032,99521,,0,3764274,0,297983,,,,,0,3800035,0
,12/10/2020,1 wk ahead cum death,US,31,Limestone County,142.729553,1.3141,7887,7887,,41,2177,,1376393,16648,,,,,,,103826,103826,1039,0,,,,,,93148,2146411,30373,2146411,30373,,,,,1480219,17687,,0
,12/10/2020,1 wk ahead cum death,US,32,Limestone County,39.045755,-76.641271,,,1135,0,,,1218314,9863,74499,71709,1762433,,,,132431,132431,1326,0,3879,3311,3618,,150807,,,0,1916747,18569,78506,14987,67615,10942,1350745,11189,1916747,18569
,12/10/2020,1 wk ahead cum death,US,34,Limestone County,45.253783,-69.445469,4,4,,0,,,15112,0,,,,,,,73,73,0,0,,,,,,29,,0,15185,0,,,,,15182,0,20419,0
,12/10/2020,1 wk ahead cum death,US,33,Limestone County,143.729553,2.3141,5975,5975,515,0,,132,638843,0,,,,,69,,100488,92154,321,0,95,,,,,89737,,0,739331,321,38720,55946,,,,0,728519,0
,12/10/2020,1 wk ahead cum death,US,35,Limestone County,144.729553,3.3141,744,744,191,3,,,342778,2351,,,,,,,14635,14635,279,0,,,,,,9597,,0,357413,2630,,,,,,0,357413,2630
,12/10/2020,1 wk ahead cum death,US,42,Limestone County,145.729553,4.3141,,,907,0,,266,2943472,24092,,,,,,,217496,211961,610,0,,,,,,184422,,0,3160968,24702,,3996,,,,0,3155433,24650
,12/10/2020,1 wk ahead cum death,US,43,Limestone County,146.729553,5.3141,925,925,100,13,222,21,224042,1170,9487,,,,,,23550,23550,416,0,470,,,,,19497,638320,6021,638320,6021,9957,,,,247592,1586,662284,6310
,12/10/2020,1 wk ahead cum death,US,36,Limestone County,147.729553,6.3141,2388,2388,249,9,,,425950,2959,,,,,,,47403,47403,426,0,,,,,,34395,,0,473353,3385,,,,,473666,3385,649868,5236
,12/10/2020,1 wk ahead cum death,US,38,Limestone County,148.729553,7.3141,743,743,23,0,236,,270967,0,,,,,,,8645,8645,48,0,,,,,,7710,,0,465878,4829,32043,,31231,,279564,0,465878,4829
,12/10/2020,1 wk ahead cum death,US,39,coffee county,149.729553,8.3141,23560,23560,480,49,,107,3525892,60394,,,,,32,,208202,208202,626,0,,,,,,35031,,0,3734094,61020,,,,,,0,3734094,61967
,12/10/2020,1 wk ahead cum death,US,40,Henry County,150.729553,9.3141,3549,3549,95,15,,,911216,5815,,,,,,,30296,30296,296,0,,,,,,17210,,0,941512,6111,,,,,,0,941512,6111
,12/10/2020,1 wk ahead cum death,US,37,Limestone County,151.729553,10.3141,,,442,0,,140,631289,2787,,,,,68,,82100,82100,392,0,,,,,,2231,,0,713389,3179,,,,,712204,3212,1082321,6505
,12/10/2020,1 wk ahead cum death,US,41,Shelby county,152.729553,11.3141,89995,89995,618,0,,138,10756038,109107,,,,,67,,464582,464582,1222,0,,,,,,77090,11220620,110329,11220620,110329,,,,,,0,,0
,12/10/2020,1 wk ahead cum death,US,44,coffee county,153.729553,12.3141,15767,15767,694,32,3320,216,3197768,36959,,,,,102,,158907,149762,941,0,,,,,,137038,,0,3356675,37900,,,,,,0,3347530,37829
,12/10/2020,1 wk ahead cum death,US,45,Henry County,154.729553,13.3141,6570,6570,655,0,,228,1157074,0,,,1157074,,,6918,91317,91317,569,0,4185,,,,102465,77606,,0,1248391,569,80939,,,,,0,1262313,0
,12/10/2020,1 wk ahead cum death,US,46,Limestone County,155.729553,14.3141,2618,2618,176,0,,48,670666,3274,,,670666,,17,,34770,32486,259,0,,,,,,5752,,0,705436,3533,,,,,695616,0,,0
,12/10/2020,1 wk ahead cum death,US,47,Shelby county,156.729553,15.3141,,,603,0,,,1931635,26664,,,,,70,,163535,158001,2251,0,,,,,,134098,,0,2095170,28915,,,,,2089636,28759,3120421,58635
,12/10/2020,1 wk ahead cum death,US,77,coffee county,157.729553,16.3141,,,319,0,,49,305972,0,,,303412,,41,,50675,25034,300,0,25641,,,,7002,,,0,356647,300,,,,,,0,310546,0
,12/10/2020,1 wk ahead cum death,US,49,Henry County,158.729553,17.3141,2835,2835,92,7,,7,325201,1833,,,783311,,4,,25369,25369,124,0,,,,,35441,2381,818752,8801,818752,8801,,,,,350570,1957,,0
,12/10/2020,1 wk ahead cum death,US,50,Limestone County,159.729553,18.3141,9259,9259,599,43,,153,1226504,37637,65190,,1182339,,72,,151582,146576,691,0,7285,10995,,,190741,73973,,0,1378086,38328,72475,54631,,,,0,1373080,39847
,12/10/2020,1 wk ahead cum death,US,51,Shelby county,160.729553,19.3141,1632,1632,232,17,,,175357,1324,,,,,,,24418,,432,0,,,,,,19902,,0,199775,1756,,,,,199775,1756,289963,3829
,12/10/2020,1 wk ahead cum death,US,52,coffee county,161.729553,20.3141,8883,8883,900,24,,258,2769178,31811,,,2726142,,120,,201210,192906,1615,0,,,,,235942,184404,,0,2970388,33426,,,,,,0,2962084,33275
,12/10/2020,1 wk ahead cum death,US,53,Henry County,162.729553,21.3141,,,3192,0,,1071,5771991,62062,,,,,,,765894,765894,2884,0,38164,12466,,,,680083,,0,6537885,64946,419197,133809,,,,0,6537885,64946
,12/10/2020,1 wk ahead cum death,US,54,Limestone County,163.729553,22.3141,3980,3980,220,24,923,69,783276,6821,,,,366,,,77618,77618,1393,0,,2271,,2148,,57392,,0,860894,8214,,34150,,18335,860894,8214,1123307,12706
,12/10/2020,1 wk ahead cum death,US,56,Shelby county,164.729553,23.3141,18725,18725,877,9,,197,1970955,0,,,,,98,282,151870,143883,1067,0,,,,,171249,17848,2113878,0,2113878,0,,,,,,0,,0
,12/10/2020,1 wk ahead cum death,US,83,coffee county,165.729553,24.3141,,,,0,,,19912,227,,,,,,30,1327,,1,0,,,,,,1265,,0,21239,228,,,,,,0,21269,246
,12/10/2020,1 wk ahead cum death,US,55,Henry County,166.729553,25.3141,,,0,0,,,164735,727,,,,,,,1785,1785,7,0,,,,,,1622,,0,166520,734,,,,,166520,734,,0
,12/10/2020,1 wk ahead cum death,US,58,Limestone County,167.729553,26.3141,7611,7611,252,25,,,1833537,16588,,,,,26,,89419,89419,609,0,,,,,,,1922956,17197,1922956,17197,,,,,,0,,0
,12/10/2020,1 wk ahead cum death,US,60,Shelby county,168.729553,27.3141,7646,7646,714,58,1205,194,1465713,8950,,,,,,188,139928,132663,1926,0,,,,,,107004,,0,1605641,10876,,,,,1598376,10815,,0
,12/10/2020,1 wk ahead cum death,US,59,coffee county,169.729553,28.3141,,,173,0,,64,573451,7214,,,,,30,,16628,16132,160,0,,,,,,11982,,0,590079,7374,17515,,,,,0,589583,7375
,12/10/2020,1 wk ahead cum death,US,61,Henry County,170.729553,29.3141,282,282,32,1,,,97064,0,,,160119,,,,6504,5546,139,0,,,,,5122,5160,,0,103568,139,,,,,102353,0,165242,0
,12/10/2020,1 wk ahead cum death,US,6,Limestone County,171.729553,30.3141,,,39,0,,,464069,3819,,,464517,,5,,9187,9187,147,0,,,,,8446,5199,,0,473256,3966,,,,,,0,473256,3966
,12/10/2020,1 wk ahead cum death,US,7,Shelby county,172.729553,31.3141,17420,17420,738,0,1843,,1016319,9707,,,,1045,,,158380,139726,1682,0,,,,,,67948,,0,1156045,10444,,,59075,,,0,1156045,10444
epiforecasts-ensemble1,12/10/2020,1 wk ahead cum death,US,9,coffee county,173.729553,32.3141,5527,5527,474,39,,223,981887,9936,,,981887,688,95,,86525,82851,746,0,,3300,,4045,,77772,,0,1064738,10478,,21856,,12997,,0,1064738,10478
,12/10/2020,1 wk ahead cum death,US,10,Henry County,32.318231,-86.902298,,,,0,,,1616,0,,,,,,,0,0,0,0,,,,,,,,0,1616,0,,,,,,0,1616,0
,12/10/2020,1 wk ahead cum death,US,11,Limestone County,63.588753,-154.493062,22280,22280,605,40,,127,1272457,9040,,,,,52,,220399,215688,636,0,,,,,,35696,,0,1488145,9641,295840,,,,1488145,9641,,0
,12/10/2020,1 wk ahead cum death,US,13,Shelby county,34.048928,-111.093731,,,3079,0,,787,14179452,128298,,,,,,,819436,819436,2159,0,,,,,,,,0,14998888,130457,,,,,,0,14998888,130457
,12/10/2020,1 wk ahead cum death,US,14,coffee county,35.20105,-91.831833,7653,7653,304,74,,,866023,10033,157665,,,,,,71898,66891,680,0,11878,,,,,6576,1396346,19426,1396346,19426,169543,,,,932914,10682,,0
,12/10/2020,1 wk ahead cum death,US,15,Henry County,36.778261,-119.417932,11699,11699,110,0,,,1618113,0,,,,,,,58297,55862,0,0,,,,,,9408,,0,1676410,0,,,,,,0,1673975,0
,12/10/2020,1 wk ahead cum death,US,16,Limestone County,39.550051,-105.782067,,,86,0,,27,382076,3381,,,,,13,,15473,,50,0,,,,,,12252,397549,3431,397549,3431,,,,,218633,1149,,0
,12/10/2020,1 wk ahead cum death,US,17,Shelby county,41.603221,-73.087749,,,83,0,,21,271333,1987,,,,,,,21125,20018,188,0,,,,,,10748,,0,292458,2175,,,,,292458,2175,,0
,12/10/2020,1 wk ahead cum death,US,18,coffee county,38.910832,-75.52767,45151,45151,2037,160,,,4661868,22151,478794,467286,6673069,,,4052,714591,695855,2787,0,49819,,48639,,919782,,,0,5376459,24938,528773,,516042,,5383648,24945,7635461,42378
,12/10/2020,1 wk ahead cum death,US,20,Henry County,38.905985,-77.033418,28924,28924,1793,133,5354,,2679303,29924,,,2699525,,,,322078,322078,1444,0,25737,,,,301856,,,0,3001381,31368,305671,,,,,0,3001381,31368
,12/10/2020,1 wk ahead cum death,US,21,Limestone County,27.664827,-81.515754,,,29,0,,12,49057,556,,,,,,,2699,2697,82,0,3,2,,,,1887,,0,51756,638,184,2,,,51754,638,51114,0
,12/10/2020,1 wk ahead cum death,US,22,Shelby county,32.157435,-82.907123,880,880,125,18,,40,289425,1660,,,,,27,,12788,12601,94,0,,,,,12567,10389,422861,3665,422861,3665,,,,,302026,1746,427746,3504
,12/10/2020,1 wk ahead cum death,US,23,coffee county,19.898682,-155.665857,,,402,0,,100,692839,4406,,56603,,,38,,88470,88470,911,0,,,3483,3493,,71319,,0,781309,5317,,,60125,34763,782856,5327,,0
,12/10/2020,1 wk ahead cum death,US,24,Henry County,44.068202,-114.742041,1893,1893,152,20,462,49,275305,2552,,,,,,,43238,39137,677,0,,,,,,22568,,0,314442,3105,,,,,314442,3105,,0
,12/10/2020,1 wk ahead cum death,US,25,Limestone County,40.633125,-89.398528,,,1535,0,,361,5534674,69192,,,,,140,,302827,300088,2442,0,,,,,,,,0,5837501,71634,,,,,,0,5834762,71634
,12/10/2020,1 wk ahead cum death,US,26,Shelby county,40.551217,-85.602364,13068,13068,911,85,2605,281,1284416,8534,,,,,104,,124059,,1419,0,,,,,126662,96845,,0,2212210,25729,,,,,1408475,9953,2212210,25729
,12/10/2020,1 wk ahead cum death,US,27,coffee county,41.878003,-93.097702,2983,2983,352,0,817,103,470006,0,,,,259,33,,61111,,0,0,,,,,,2136,,0,531117,0,,,,,531117,0,,0
,12/10/2020,1 wk ahead cum death,US,29,Henry County,39.011902,-98.484246,5362,5362,600,28,1538,129,1371855,10982,,,,,,,72001,62669,1274,0,,,,,,12121,,0,1434524,12004,58712,27000,,,,0,1434524,12004
,12/10/2020,1 wk ahead cum death,US,30,Limestone County,37.839333,-84.270018,,,536,0,,,2188623,0,,,,,74,,168826,167401,0,0,,,,,,154163,,0,2357449,0,,,,,2356024,0,,0
,12/10/2020,1 wk ahead cum death,US,31,Shelby county,31.244823,-92.145024,12745,12745,416,12,,75,2155811,13213,,,,,27,,134303,131814,672,0,,,,,172557,113768,,0,4265786,65768,,,121078,136823,2287625,13813,4265786,65768
,12/10/2020,1 wk ahead cum death,US,32,coffee county,39.045755,-76.641271,15670,15670,323,96,,78,1522906,9343,,123287,,,,,126819,126819,597,0,,,11906,,151997,7652,,0,2688866,28066,,,135193,,1649725,9940,2688866,28066
,12/10/2020,1 wk ahead cum death,US,33,Henry County,174.729553,33.3141,454,454,11,2,,2,443822,0,9906,,441655,,1,,5486,4920,18,0,525,,,,6769,4763,,0,449308,18,10445,,,,,0,448722,0
,12/10/2020,1 wk ahead cum death,US,34,Limestone County,175.729553,34.3141,,,678,0,,158,3623003,39251,,,3623003,,62,,141271,127516,1275,0,,,,,177032,99521,,0,3764274,40526,297983,,,,,0,3800035,40437
,12/10/2020,1 wk ahead cum death,US,35,Shelby county,176.729553,35.3141,7846,7846,,53,2170,,1359745,14061,,,,,,,102787,102787,1421,0,,,,,,91844,2116038,29075,2116038,29075,,,,,1462532,15482,,0
,12/10/2020,1 wk ahead cum death,US,36,coffee county,177.729553,36.3141,,,1144,0,,,1208451,11659,74311,71709,1745338,,,,131105,131105,1708,0,3843,3268,3618,,149342,,,0,1898178,22500,78281,14859,67449,10864,1339556,13367,1898178,22500
,12/10/2020,1 wk ahead cum death,US,37,Henry County,178.729553,37.3141,4,4,,0,,,15112,0,,,,,,,73,73,0,0,,,,,,29,,0,15185,0,,,,,15182,0,20419,0
,12/10/2020,1 wk ahead cum death,US,39,Limestone County,179.729553,38.3141,5975,5975,515,0,,132,638843,0,,,,,69,,100167,91952,609,0,95,,,,,89737,,0,739010,609,38720,55946,,,,0,728519,0
,12/10/2020,1 wk ahead cum death,US,40,Shelby county,180.729553,39.3141,741,741,189,12,,,340427,920,,,,,,,14356,14356,501,0,,,,,,9601,,0,354783,1421,,,,,,0,354783,1421
,12/10/2020,1 wk ahead cum death,US,41,coffee county,181.729553,40.3141,,,921,0,,273,2919380,34360,,,,,,,216886,211403,2202,0,,,,,,184422,,0,3136266,36562,,3527,,,,0,3130783,36366
,12/10/2020,1 wk ahead cum death,US,42,Henry County,182.729553,41.3141,912,912,100,10,220,22,222872,1254,9287,,,,,,23134,23134,440,0,444,,,,,19079,632299,5849,632299,5849,9731,,,,246006,1694,655974,6089
,12/10/2020,1 wk ahead cum death,US,43,Limestone County,183.729553,42.3141,2379,2379,232,23,,,422991,4912,,,,,,,46977,46977,792,0,,,,,,34090,,0,469968,5704,,,,,470281,5705,644632,9945
,12/10/2020,1 wk ahead cum death,US,44,Shelby county,184.729553,43.3141,743,743,17,0,235,,270967,1632,,,,,,,8597,8597,63,0,,,,,,7655,,0,461049,5180,32000,,31231,,279564,1695,461049,5180
,12/10/2020,1 wk ahead cum death,US,45,coffee county,185.729553,44.3141,23511,23511,485,0,,88,3465498,0,,,,,31,,207576,207576,947,0,,,,,,34979,,0,3673074,947,,,,,,0,3672127,0
,12/10/2020,1 wk ahead cum death,US,46,Henry County,186.729553,45.3141,3534,3534,89,16,,,905401,6673,,,,,,,30000,30000,339,0,,,,,,17055,,0,935401,7012,,,,,,0,935401,7012
,12/10/2020,1 wk ahead cum death,US,47,Limestone County,187.729553,46.3141,,,442,0,,140,628502,3049,,,,,68,,81708,81708,526,0,,,,,,2231,,0,710210,3575,,,,,708992,3480,1075816,7014
,12/10/2020,1 wk ahead cum death,US,49,Shelby county,188.729553,47.3141,89995,89995,647,0,,149,10646931,132536,,,,,70,,463360,463360,1731,0,,,,,,77004,11110291,134267,11110291,134267,,,,,,0,,0
,12/10/2020,1 wk ahead cum death,US,50,coffee county,189.729553,48.3141,15735,15735,702,47,3319,210,3160809,45870,,,,,94,,157966,148892,1157,0,,,,,,136330,,0,3318775,47027,,,,,,0,3309701,46965
,12/10/2020,1 wk ahead cum death,US,51,Henry County,190.729553,49.3141,6570,6570,655,1,,228,1157074,16473,,,1157074,,,6918,90748,90748,1189,0,4185,,,,102465,77004,,0,1247822,17662,80939,,,,,0,1262313,17663
,12/10/2020,1 wk ahead cum death,US,52,Limestone County,191.729553,50.3141,2618,2618,176,0,,48,667392,4262,,,667392,,17,,34511,32486,348,0,,,,,,5752,,0,701903,4610,,,,,695616,0,,0
,12/10/2020,1 wk ahead cum death,US,53,Shelby county,192.729553,51.3141,,,573,0,,,1904971,0,,,,,64,,161284,155906,0,0,,,,,,132252,,0,2066255,0,,,,,2060877,0,3061786,0
,12/10/2020,1 wk ahead cum death,US,54,coffee county,193.729553,52.3141,,,348,0,,57,305972,0,,,303412,,31,,50375,24804,628,0,25571,,,,7002,,,0,356347,628,,,,,,0,310546,0
,12/10/2020,1 wk ahead cum death,US,56,Henry County,194.729553,53.3141,2828,2828,94,28,,6,323368,2535,,,774656,,4,,25245,25245,169,0,,,,,35295,2374,809951,12937,809951,12937,,,,,348613,2704,,0
,12/10/2020,1 wk ahead cum death,US,58,Limestone County,195.729553,54.3141,9216,9216,686,0,,163,1188867,0,64463,,1145625,,88,,150891,145953,1706,0,7065,10785,,,187608,72951,,0,1339758,1706,71528,51506,,,,0,1333233,0
,12/10/2020,1 wk ahead cum death,US,59,Shelby county,196.729553,55.3141,1615,1615,215,27,,,174033,1294,,,,,,,23986,,464,0,,,,,,19626,,0,198019,1758,,,,,198019,1758,286134,3621
,12/10/2020,1 wk ahead cum death,US,60,coffee county,197.729553,56.3141,8859,8859,989,32,,293,2737367,16756,,,2694752,,119,,199595,191442,1192,0,,,,,234057,183533,,0,2936962,17948,,,,,,0,2928809,17810
,12/10/2020,1 wk ahead cum death,US,71,Henry County,198.729553,57.3141,,,3195,0,,1101,5709929,97191,,,,,,,763010,763010,7006,0,37871,12330,,,,677244,,0,6472939,104197,417575,130374,,,,0,6472939,104197
,12/10/2020,1 wk ahead cum death,US,77,Limestone County,199.729553,58.3141,3956,3956,217,40,921,65,776455,6029,,,,366,,,76225,76225,1068,0,,2247,,2116,,56751,,0,852680,7097,,30700,,16629,852680,7097,1110601,11268
,12/10/2020,1 wk ahead cum death,US,60,Limestone County,200.729553,59.3141,18716,18716,906,74,,191,1970955,18444,,,,,103,306,150803,142923,1116,0,,,,,171249,17810,2113878,19517,2113878,19517,,,,,,0,,0
,12/10/2020,1 wk ahead cum death,US,62,Limestone County,201.729553,60.3141,,,,0,,,19685,0,,,,,,12,1326,,0,0,,,,,,1256,,0,21011,0,,,,,,0,21023,0
,12/10/2020,1 wk ahead cum death,US,62,Limestone County,202.729553,61.3141,,,0,0,,,164008,917,,,,,,,1778,1778,10,0,,,,,,1616,,0,165786,927,,,,,165786,927,,0
